"code","iso","country","biome","biome_description","TPA.raw.1990","TPA.raw.1991","TPA.raw.1992","TPA.raw.1993","TPA.raw.1994","TPA.raw.1995","TPA.raw.1996","TPA.raw.1997","TPA.raw.1998","TPA.raw.1999","TPA.raw.2000","TPA.raw.2001","TPA.raw.2002","TPA.raw.2003","TPA.raw.2004","TPA.raw.2005","TPA.raw.2006","TPA.raw.2007","TPA.raw.2008","TPA.raw.2009","TPA.raw.2010","TPA.raw.2011","TPA.raw.2012","TPA.raw.2013","TPA.raw.2014","TPA.raw.2015","TPA.raw.2016","TPA.raw.2017"
336,"VAT","Holy See",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"HND","Honduras",1,"Tropical & Subtropical Moist Broadleaf Forests          ",12610.18,15748.04,15748.04,18626.09,19512.13,19349.93,19365.78,19473.23,19473.23,19473.23,19473.23,19505.66,19505.66,19505.66,19512.13,19512.13,19891.4,19923.87,19923.87,19923.87,19923.87,19930.6,19930.6,20187.17,20273.96,20273.96,20273.96,20273.96
340,"HND","Honduras",3,"Tropical & Subtropical Coniferous Forests               ",4746.44,6137.74,6137.74,7320.59,7324.07,7320.59,7320.59,7320.59,7320.59,7320.59,7324.07,7324.07,7324.07,7324.07,7324.07,7324.07,7512.98,7920.21,7920.21,7920.21,7920.21,7920.21,7920.21,8626.93,8626.93,8626.93,8626.93,8626.93
340,"HND","Honduras",14,"Mangroves                                               ",584.74,1340.6,1340.6,1395.97,1930.53,1416.23,1429.35,1434.48,1434.48,1434.48,1740.34,1930.53,1930.53,1930.53,1930.53,1930.53,2104.8,2104.8,2104.8,2104.8,2104.8,2104.8,2104.8,2104.8,2112.93,2112.93,2112.93,2112.93
340,"HND","Honduras",2,"Tropical & Subtropical Dry Broadleaf Forests            ",100.28,637.65,644.1,735.62,1058.7,735.62,735.62,735.62,735.62,735.62,1033.46,1058.7,1058.7,1058.7,1058.7,1058.7,1163.24,1165.87,1165.87,1165.87,1165.87,1165.87,1165.87,1176.21,1176.21,1176.21,1176.21,1176.21
344,"HKG","Hong Kong",1,"Tropical & Subtropical Moist Broadleaf Forests          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,"HUN","Hungary",4,"Temperate Broadleaf & Mixed Forests                     ",6406.74,6619.47,6926.57,7011.15,11967.5,7278.2,7278.2,7755.99,9195.92,9408.44,9485.94,9487.29,9518.13,10202.69,11967.5,21222.01,21222.97,21233.78,21248.88,21248.89,21250.71,21389.66,21460.87,21470.21,21470.21,21470.88,21471.09,21471.09
352,"ISL","Iceland",6,"Boreal Forests/Taiga                                    ",3437.93,3440.33,3440.33,3440.33,3963.37,3464.71,3700.37,3705.88,3705.88,3705.9,3710.36,3710.52,3880.51,3899.91,3963.37,3965.09,4363,4373.9,4398.54,10632.52,10636.88,10636.88,10643.08,10653.81,10798.32,10800.78,10800.78,10800.78
356,"IND","India",13,"Deserts & Xeric Shrublands                              ",12129.43,13288.64,13289.47,16066.58,20183.51,16067.88,16902.87,16964.34,17293.93,17293.93,17293.93,17293.93,20167.99,20183.51,20183.51,20183.51,20183.51,20183.51,20187.71,20187.71,20187.71,20187.71,20187.71,20262.53,20262.53,20262.53,20262.53,20262.53
356,"IND","India",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",1092.82,1092.82,1092.82,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53,1172.53
356,"IND","India",14,"Mangroves                                               ",2252.72,2252.72,2252.72,2252.72,5041.64,2252.72,2252.72,2252.72,2252.72,2315.47,2315.47,2315.47,4721.51,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64,5041.64
356,"IND","India",4,"Temperate Broadleaf & Mixed Forests                     ",6544.18,6600.32,6880.44,7002.45,7489.07,7002.45,7340.39,7340.39,7340.39,7464.04,7464.04,7464.04,7464.04,7489.07,7489.07,7625.37,7631.67,7631.67,7631.67,7747.46,7747.46,7747.46,7747.46,7747.46,7747.46,7747.46,7747.46,7747.46
356,"IND","India",1,"Tropical & Subtropical Moist Broadleaf Forests          ",44813.41,45921.8,46166.09,46669.61,53973.8,46706.72,46706.72,47132.96,47257.72,47569.39,47910.34,49732.29,51827.21,53973.73,53973.8,54344.56,54613.69,54613.69,54620.78,55155.81,56024.83,56024.83,56024.83,56024.83,56024.83,56024.83,56024.83,56024.83
356,"IND","India",10,"Montane Grasslands & Shrublands                         ",18658.24,19630.34,20005.4,22261.86,22383.84,22266.11,22266.11,22266.11,22266.11,22266.11,22266.11,22266.11,22266.11,22383.84,22383.84,24621.93,24622.42,24622.42,24622.42,24726.37,24726.37,24726.37,24726.37,24726.37,24726.37,24726.37,24726.37,24726.37
356,"IND","India",3,"Tropical & Subtropical Coniferous Forests               ",1570.94,1570.94,1570.94,1590.62,1679.34,1590.62,1590.62,1590.62,1590.62,1643.02,1643.02,1643.02,1643.02,1679.34,1679.34,1679.34,1682.84,1682.84,1682.84,1716.87,1716.87,1716.87,1716.87,1716.87,1716.87,1716.87,1716.87,1716.87
356,"IND","India",9,"Flooded Grasslands & Savannas                           ",18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37,18885.37
356,"IND","India",2,"Tropical & Subtropical Dry Broadleaf Forests            ",41587.02,43406.48,43406.94,43406.94,47156.55,43426.64,43426.64,43451.57,44425.01,44425.62,44425.62,46201.59,46201.59,47156.55,47156.55,47156.55,47156.55,47156.55,47188.19,47188.19,47188.19,47188.19,47188.19,47323.73,47323.73,47323.73,47323.73,47323.73
356,"IND","India",5,"Temperate Conifer Forests                               ",1817.12,1857.82,2024.55,2135.26,2138.75,2135.26,2135.26,2135.26,2135.26,2138.75,2138.75,2138.75,2138.75,2138.75,2138.75,2139.75,2139.95,2139.95,2139.95,2139.95,2139.95,2139.95,2139.95,2139.95,2139.95,2139.95,2139.95,2139.95
360,"IDN","Indonesia",14,"Mangroves                                               ",3195.5,3195.51,3195.51,3367.89,5609.44,3460.34,3460.34,3460.34,3460.34,3460.34,4611.56,4611.56,4611.58,4611.58,5609.44,8140.18,8143.23,8143.23,8146.62,8173.22,9338.22,9338.22,9355.65,9473.38,9494.97,9494.97,9494.97,9494.97
360,"IDN","Indonesia",10,"Montane Grasslands & Shrublands                         ",495.35,495.35,495.35,495.35,793.69,495.35,495.35,495.35,495.35,495.35,793.69,793.69,793.69,793.69,793.69,5641.77,5641.77,5641.77,5641.77,5641.77,5641.77,5641.77,5641.77,5641.77,5641.77,5641.77,5641.77,5641.77
360,"IDN","Indonesia",2,"Tropical & Subtropical Dry Broadleaf Forests            ",1562.27,1934.94,1934.94,2217.67,4213.68,2279.82,2279.82,2314.79,2333.04,3500.91,4211.94,4211.94,4213.06,4213.06,4213.68,4233.15,4266.98,4288.62,4288.62,4288.62,5327.59,5327.59,5439.71,5489.97,5580.07,5580.07,5580.07,5580.07
360,"IDN","Indonesia",1,"Tropical & Subtropical Moist Broadleaf Forests          ",88161.51,95055.68,99173.48,113097.41,177812.41,115675.87,118514.4,131865.98,142083.85,143786.08,172135.24,174417.66,176034.68,176563.07,177812.41,202492.72,202714.3,203769.79,204005.32,204583.84,211947.17,211991.07,212723.05,213931.16,214338.2,214338.2,214338.2,214338.2
360,"IDN","Indonesia",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",2.25,4296.88,4296.88,4296.88,4296.88,4296.88,4296.88,4296.88,4296.88,4296.88,4296.88,4296.88,4296.88,4296.88,4296.88,4298.46,4298.46,4349.52,4349.52,4349.52,4349.52,4349.52,4349.52,4356.76,4356.76,4356.76,4356.76,4356.76
360,"IDN","Indonesia",3,"Tropical & Subtropical Coniferous Forests               ",369.78,369.78,369.78,369.78,985.02,369.78,369.78,369.78,369.78,369.78,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02,985.02
364,"IRN","Iran",4,"Temperate Broadleaf & Mixed Forests                     ",18949.53,21373.4,21373.4,21373.4,25579.02,21373.4,22787.7,22787.7,22791.49,22791.49,22791.69,24196.27,24196.27,25526.64,25579.02,25579.02,25579.02,25579.02,25579.02,25579.02,25579.02,25595.92,25595.92,25595.92,25595.92,25595.92,25595.92,25595.92
364,"IRN","Iran",13,"Deserts & Xeric Shrublands                              ",48217.94,54406.62,54406.62,54406.62,75802.05,54406.62,54471.73,57913.72,57913.72,57913.72,57973.99,58083.71,74162.6,75590.84,75802.05,75802.05,75802.05,75802.05,75802.05,75802.05,75802.05,75802.05,75802.05,75802.05,75802.05,75802.05,75802.05,75802.05
364,"IRN","Iran",9,"Flooded Grasslands & Savannas                           ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"IRN","Iran",10,"Montane Grasslands & Shrublands                         ",2046.62,2600.09,2600.09,2600.09,2754.91,2600.09,2600.09,2602.96,2602.96,2602.96,2602.96,2752.71,2752.71,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91,2754.91
364,"IRN","Iran",5,"Temperate Conifer Forests                               ",4849.97,5361.42,5361.42,5361.42,6162.83,5361.42,5361.42,5361.42,5361.42,5361.42,5361.42,5608.31,5789.62,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83,6162.83
364,"IRN","Iran",8,"Temperate Grasslands, Savannas & Shrublands             ",2970.74,2970.74,2970.74,2970.74,2970.75,2970.74,2970.74,2970.74,2970.74,2970.74,2970.75,2970.75,2970.75,2970.75,2970.75,2970.75,2970.75,2970.75,2970.75,2970.75,2970.75,2970.75,2977,2977,2977,2977,2977,2977
368,"IRQ","Iraq",4,"Temperate Broadleaf & Mixed Forests                     ",0,0,0,0,1151.09,0,0,0,0,0,0,0,0,0,1151.09,1151.09,1151.09,1151.09,1151.09,1151.09,1151.09,1151.09,1151.09,1151.09,1151.09,1151.09,1151.09,1151.09
368,"IRQ","Iraq",13,"Deserts & Xeric Shrublands                              ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.26,1380.46,1380.46,1380.46
368,"IRQ","Iraq",8,"Temperate Grasslands, Savannas & Shrublands             ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,"IRQ","Iraq",12,"Mediterranean Forests, Woodlands & Scrub                ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,"IRQ","Iraq",9,"Flooded Grasslands & Savannas                           ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.78,1377.78,1377.78,1377.78,1377.78,1377.78,2745.3,4011.39,4011.39,4011.39
372,"IRL","Ireland",4,"Temperate Broadleaf & Mixed Forests                     ",236.97,263.9,263.9,263.9,8419.98,394.05,3285.83,4578.12,6413.05,6905.77,7570.9,7619.09,7894.41,7907.5,8419.98,8684.5,9075.88,9910.76,10487.53,10487.66,10493.85,10533.55,10555.98,10562.2,10562.23,10562.23,10562.23,10562.23
833,"IMN","Isle of Man",4,"Temperate Broadleaf & Mixed Forests                     ",5.71,5.71,5.71,5.71,12.01,5.71,5.71,11.01,11.01,11.01,11.01,11.29,12.01,12.01,12.01,12.64,14.59,15.34,15.64,26.42,27.1,27.13,28.19,28.36,28.4,28.4,28.4,28.4
376,"ISR","Israel",13,"Deserts & Xeric Shrublands                              ",2117.15,2145.65,2145.65,2466.38,3292.65,2750.11,2750.11,2750.11,2750.11,2750.11,2750.11,2750.11,2750.11,2758.35,3292.65,3292.65,3292.65,3292.65,3319.94,3461.6,3514.23,3690.88,3690.88,3690.88,3690.88,3690.88,3690.88,3690.88
376,"ISR","Israel",8,"Temperate Grasslands, Savannas & Shrublands             ",0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
376,"ISR","Israel",12,"Mediterranean Forests, Woodlands & Scrub                ",338.41,371.6,372.31,372.57,613.07,389.4,389.82,600.21,600.34,600.34,600.34,602.72,607.14,609.53,613.07,613.14,635.37,635.44,649.88,655.95,662.18,665.17,689.41,689.41,689.41,689.41,689.41,689.41
380,"ITA","Italy",4,"Temperate Broadleaf & Mixed Forests                     ",3769.85,3828.27,5139.77,5161.91,11543.19,5303.98,7970.93,9049.16,9401.31,9402.02,10036.63,10242.08,10318.28,11270.88,11543.19,13075.26,13149.51,13258.88,13359.98,13359.99,13366.98,13368.25,13368.25,13381.92,13381.92,13396.93,13396.93,13396.93
380,"ITA","Italy",5,"Temperate Conifer Forests                               ",5208.02,5424.9,5541.08,5585.03,12612.75,5625.17,9674.24,11691.37,11698.09,11747.14,11747.19,11880.32,12146.26,12219.27,12612.75,12804.99,12873.55,14231.03,14295.27,14433.13,14433.13,14600.61,14600.98,14600.98,14600.98,14601.02,14601.02,14601.02
380,"ITA","Italy",12,"Mediterranean Forests, Woodlands & Scrub                ",7969.13,8256.22,11565.78,11572.72,36837.77,14021.19,28694.66,29669.19,31093.12,34882.94,35789.21,35955.15,36058.75,36593.15,36837.77,48053.04,48884.3,49018.82,49778.3,49789.19,50749.74,50785.31,50785.5,50830.55,50858.69,50858.88,50858.88,50858.88
388,"JAM","Jamaica",14,"Mangroves                                               ",21.95,21.95,21.95,21.95,224.47,21.95,21.95,21.95,55.97,66.64,224.47,224.47,224.47,224.47,224.47,224.47,224.48,224.48,224.48,224.48,224.48,224.73,224.73,224.73,224.73,224.73,224.73,224.73
388,"JAM","Jamaica",3,"Tropical & Subtropical Coniferous Forests               ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,"JAM","Jamaica",1,"Tropical & Subtropical Moist Broadleaf Forests          ",985.8,985.8,985.8,985.92,1128.12,1038.56,1038.56,1039.2,1111.84,1111.84,1127.23,1127.23,1127.23,1128.12,1128.12,1128.12,1132.34,1132.92,1132.92,1132.92,1133.1,1133.1,1133.1,1133.1,1133.1,1133.1,1133.1,1133.1
388,"JAM","Jamaica",2,"Tropical & Subtropical Dry Broadleaf Forests            ",88.26,88.26,88.26,88.68,439.53,88.68,88.68,88.68,122.01,128.58,439.53,439.53,439.53,439.53,439.53,439.53,439.53,439.57,439.57,439.57,439.64,439.64,439.64,439.64,439.64,439.64,439.64,439.64
392,"JPN","Japan",4,"Temperate Broadleaf & Mixed Forests                     ",85530.75,86081.03,86216.57,86495.45,86619.75,86824.47,86884.77,87025.98,87178.77,87406.71,87566.73,87921.41,88255.18,88586.17,89059.18,89971.88,90131.7,90557.44,91926.34,92037.9,92084.57,92182.17,92217.72,92533.97,92701.43,92707.13,92707.14,92707.14
392,"JPN","Japan",1,"Tropical & Subtropical Moist Broadleaf Forests          ",984.35,984.73,1103.41,1103.75,1103.75,1104.7,1111.36,1111.36,1121.9,1123.38,1123.57,1123.57,1131.42,1133.78,1202.01,1287.46,1287.64,1287.64,1287.65,1287.66,1306.86,1315.75,1315.85,1315.89,1386.2,1390.2,1390.2,1390.2
392,"JPN","Japan",5,"Temperate Conifer Forests                               ",15748.41,16001.98,16003.77,16014.55,16080.15,16083.35,16665.89,16701.54,16770.29,16771.54,16771.54,16794.82,17127.83,17136.32,17141.04,17245.62,17290.81,17429.81,17681.23,17689.88,17691.69,17691.69,17694.08,17722.15,17723.03,17723.03,17723.03,17723.03
400,"JOR","Jordan",13,"Deserts & Xeric Shrublands                              ",392.26,392.26,392.26,392.26,399.76,394.42,394.42,394.42,399.76,399.76,399.76,399.76,399.76,399.76,399.76,399.76,399.76,399.76,399.76,399.76,399.76,399.76,604.15,604.15,604.15,604.15,604.15,604.15
400,"JOR","Jordan",8,"Temperate Grasslands, Savannas & Shrublands             ",144.73,144.73,144.73,144.73,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,144.86,278.32,278.32,296.06,296.06,296.06,296.06
400,"JOR","Jordan",12,"Mediterranean Forests, Woodlands & Scrub                ",71.12,71.12,71.12,71.12,71.12,71.12,71.12,71.12,71.12,71.12,71.12,71.12,71.12,71.12,71.12,79.63,79.63,79.63,79.63,79.63,79.63,100.24,129.35,151.61,151.62,151.62,151.62,151.62
398,"KAZ","Kazakhstan",13,"Deserts & Xeric Shrublands                              ",0,0,25240.81,25240.81,25241.31,25240.81,25240.81,25241.31,25241.31,25241.31,25241.31,25241.31,25241.31,25241.31,25241.31,25241.31,25241.31,25241.31,25241.31,25241.31,26306.2,26306.2,26306.2,35107.79,35107.79,35107.79,35107.79,35107.79
398,"KAZ","Kazakhstan",5,"Temperate Conifer Forests                               ",0,0,1562.87,2075.85,2082.15,2075.85,2075.85,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15,2082.15
398,"KAZ","Kazakhstan",8,"Temperate Grasslands, Savannas & Shrublands             ",0,0,37544.48,37544.48,39644.74,37544.48,37544.48,39644.74,39644.74,39644.74,39644.74,39644.74,39644.74,39644.74,39644.74,39644.74,39644.74,39644.74,39644.74,39644.74,50577.95,50577.95,50577.95,50577.95,50577.95,50577.95,50577.95,50577.95
404,"KEN","Kenya",9,"Flooded Grasslands & Savannas                           ",0,0,0,0,80.29,0,0,0,0,0,0,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29,80.29
404,"KEN","Kenya",1,"Tropical & Subtropical Moist Broadleaf Forests          ",13073.13,13172.34,13487.7,13487.7,14008,13487.7,13497.2,13497.2,13497.2,13497.2,13497.2,13722.78,13756.71,13756.71,14008,14008,14008.05,14009,14009,14009,14085.81,14119.07,14119.07,15549.76,15549.76,15549.76,15549.76,15549.76
404,"KEN","Kenya",13,"Deserts & Xeric Shrublands                              ",6410.53,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75,6771.75
404,"KEN","Kenya",10,"Montane Grasslands & Shrublands                         ",987.74,987.74,987.74,987.74,1029.33,987.74,987.74,987.74,987.74,987.74,987.74,1018.9,1018.9,1018.9,1029.33,1029.33,1029.33,1029.33,1029.33,1029.33,1029.33,1029.33,1029.33,1029.33,1029.33,1029.33,1029.33,1029.33
404,"KEN","Kenya",14,"Mangroves                                               ",206.94,207.79,207.79,207.79,214.38,207.79,214.38,214.38,214.38,214.38,214.38,214.38,214.38,214.38,214.38,214.38,214.38,214.38,214.38,217.12,217.29,217.29,238.78,357.07,357.07,357.07,357.07,357.07
404,"KEN","Kenya",7,"Tropical & Subtropical Grasslands, Savannas & Shrub     ",45471.51,51781.39,54646.78,55252.69,57857.99,55353.2,55863.78,55863.78,55863.78,55863.78,55863.78,56745.88,56978.87,57295.35,57857.99,58230.89,58268.55,58443.17,58443.17,58443.17,58701.1,59072.16,59072.16,59072.16,59072.16,59072.16,59072.16,59072.16
296,"KIR","Kiribati",1,"Tropical & Subtropical Moist Broadleaf Forests          ",80.41,80.41,80.41,80.41,299.77,80.41,80.41,80.41,80.41,80.41,299.77,299.77,299.77,299.77,299.77,299.77,299.77,335.51,335.51,335.51,335.51,335.51,335.51,335.51,338.05,338.05,338.05,338.05
689,"XKX","Kosovo",12,"Mediterranean Forests, Woodlands & Scrub                ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,"XKX","Kosovo",4,"Temperate Broadleaf & Mixed Forests                     ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"KWT","Kuwait",13,"Deserts & Xeric Shrublands                              ",373.47,379.1,379.1,379.1,559.27,379.1,379.1,379.1,559.05,559.05,559.05,559.05,559.05,559.27,559.27,559.27,559.27,559.27,559.27,559.27,559.27,1160.63,3163.3,3163.3,3163.3,3163.3,3274.58,3274.58
417,"KGZ","Kyrgyzstan",8,"Temperate Grasslands, Savannas & Shrublands             ",0,0,2588.87,2666.51,8221.74,2714.7,2714.7,2861.13,2861.13,2861.13,2861.13,2861.13,8221.74,8221.74,8221.74,8221.74,8221.74,8221.74,8221.74,8221.74,8221.74,8221.74,8298.02,8298.02,8298.02,8298.02,8298.02,8298.02
417,"KGZ","Kyrgyzstan",13,"Deserts & Xeric Shrublands                              ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,"KGZ","Kyrgyzstan",10,"Montane Grasslands & Shrublands                         ",0,0,2450.7,2500.55,25889.97,2500.55,3125.89,3254.61,3254.61,3254.61,3254.61,3254.61,25889.97,25889.97,25889.97,25889.97,25926.16,25926.16,25926.16,25926.16,25926.16,25926.16,25926.16,25926.16,25926.16,25926.16,25926.16,25926.16
417,"KGZ","Kyrgyzstan",5,"Temperate Conifer Forests                               ",0,0,488.99,488.99,2398.3,488.99,488.99,545.25,545.25,545.25,545.25,545.25,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3,2398.3
418,"LAO","Laos",1,"Tropical & Subtropical Moist Broadleaf Forests          ",8.11,2245.87,2245.87,2245.87,29571.64,27667.96,27667.96,28875.34,28875.34,28875.34,28875.34,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64,29571.64
418,"LAO","Laos",2,"Tropical & Subtropical Dry Broadleaf Forests            ",0,1090.51,1090.51,1090.51,8525.6,7661.73,7661.73,8525.6,8525.6,8525.6,8525.6,8525.6,8525.6,8525.6,8525.6,8525.6,8525.6,8525.6,8525.6,8525.6,8525.6,8650.23,8650.23,8650.23,8650.23,8650.23,8650.23,8650.23
428,"LVA","Latvia",4,"Temperate Broadleaf & Mixed Forests                     ",0,0,4238.62,4238.62,12766.48,4238.62,4279.61,4279.61,10239.89,10240.26,10844.21,10844.21,10856.16,11520.84,12766.48,12846.44,12847.13,12847.23,12847.65,12847.65,12847.65,12848.45,12848.45,12848.45,12848.97,12848.97,12848.97,12848.97
422,"LBN","Lebanon",12,"Mediterranean Forests, Woodlands & Scrub                ",43.64,45.66,45.66,63.51,233.64,63.51,68.65,194.07,194.07,197.13,233.64,233.64,233.64,233.64,233.64,233.64,233.64,233.64,255.99,255.99,268.94,305.23,305.23,305.23,305.23,305.23,305.23,305.23
426,"LSO","Lesotho",10,"Montane Grasslands & Shrublands                         ",68.65,68.65,68.65,68.65,68.65,68.65,68.65,68.65,68.65,68.65,68.65,68.65,68.65,68.65,68.65,73,73,73,73,73,73,73,73,73,73,73,73,73
430,"LBR","Liberia",1,"Tropical & Subtropical Moist Broadleaf Forests          ",1561.09,1561.09,1561.09,1561.09,1746.37,1561.09,1561.09,1561.09,1561.09,1561.09,1561.09,1561.09,1561.09,1561.09,1746.37,1746.37,1746.37,1894.85,1894.85,1894.85,1894.85,1894.85,1894.85,1894.85,1894.85,1894.85,1894.85,1894.85
