code,iso,country,Region,EPI.new,EPI.rnk.new,EPI.rnk.rgn,EPI.avg.rgn,HLT.rnk.rgn,HLT.avg.rgn,ECO.rnk.rgn,ECO.avg.rgn,HMT.rnk.rgn,HMT.avg.rgn,AIR.rnk.rgn,AIR.avg.rgn,H2O.rnk.rgn,H2O.avg.rgn,WRS.rnk.rgn,WRS.avg.rgn,AGR.rnk.rgn,AGR.avg.rgn,FRT.rnk.rgn,FRT.avg.rgn,FSH.rnk.rgn,FSH.avg.rgn,BDH.rnk.rgn,BDH.avg.rgn,CCE.rnk.rgn,CCE.avg.rgn,APE.rnk.rgn,APE.avg.rgn,PBD.rnk.rgn,PBD.avg.rgn,PME.rnk.rgn,PME.avg.rgn,PMW.rnk.rgn,PMW.avg.rgn,HAD.rnk.rgn,HAD.avg.rgn,USD.rnk.rgn,USD.avg.rgn,UWD.rnk.rgn,UWD.avg.rgn,WWT.rnk.rgn,WWT.avg.rgn,SNM.rnk.rgn,SNM.avg.rgn,TCL.rnk.rgn,TCL.avg.rgn,FSS.rnk.rgn,FSS.avg.rgn,MTR.rnk.rgn,MTR.avg.rgn,MPA.rnk.rgn,MPA.avg.rgn,TBN.rnk.rgn,TBN.avg.rgn,TBG.rnk.rgn,TBG.avg.rgn,PAR.rnk.rgn,PAR.avg.rgn,SPI.rnk.rgn,SPI.avg.rgn,SHI.rnk.rgn,SHI.avg.rgn,DCT.rnk.rgn,DCT.avg.rgn,DMT.rnk.rgn,DMT.avg.rgn,DNT.rnk.rgn,DNT.avg.rgn,DBT.rnk.rgn,DBT.avg.rgn,DPT.rnk.rgn,DPT.avg.rgn,DST.rnk.rgn,DST.avg.rgn,DXT.rnk.rgn,DXT.avg.rgn
795,TKM,Turkmenistan,Eastern Europe & Eurasia,66.1,38,7,60.54827586,2,63.50758621,16,58.57655172,27,72.21275862,1,63.31413793,27,62.47655172,23,77.75344828,7,41.95034483,,36.44821429,,49.46076923,27,68.79172414,1,54.31,9,60.64310345,27,72.21275862,4,73.45241379,4,76.98896552,1,45.45448276,27,62.40793103,27,62.54310345,23,77.75344828,7,41.95034483,,36.44821429,,54.72846154,,44.19769231,,89.33615385,27,66.10586207,27,69.80931034,28,42.90689655,27,69.03448276,2,86.77310345,2,54.62103448,1,60.33206897,1,56.44689655,4,50.23655172,27,47.99448276,7,62.35,9,58.93724138
800,UGA,Uganda,Sub-Saharan Africa,44.28,145,23,44.89,37,41.97956522,15,46.83108696,18,40.61608696,38,54.94152174,18,14.12304348,17,26.31826087,25,25.57934783,19,14.22571429,,57.17633333,11,68.05326087,31,46.66391304,9,43.71978261,18,40.61608696,36,81.83891304,37,83.82652174,24,13.10304348,21,14.19565217,16,14.05108696,17,26.31826087,25,25.57934783,19,14.22571429,,74.763,,39.58733333,,59.89933333,19,69.12478261,18,71.375,12,44.20804348,8,71.46,25,83.6025,30,49.55956522,26,45.17934783,31,39.98804348,29,26.20717391,,42.03434783,14,47.57826087,9,39.86108696
804,UKR,Ukraine,Eastern Europe & Eurasia,52.87,109,25,60.54827586,16,63.50758621,26,58.57655172,4,72.21275862,15,63.31413793,19,62.47655172,21,77.75344828,5,41.95034483,23,36.44821429,6,49.46076923,23,68.79172414,26,54.31,27,60.64310345,4,72.21275862,18,73.45241379,16,76.98896552,10,45.45448276,19,62.40793103,19,62.54310345,21,77.75344828,5,41.95034483,23,36.44821429,3,54.72846154,9,44.19769231,8,89.33615385,23,66.10586207,24,69.80931034,23,42.90689655,22,69.03448276,20,86.77310345,24,54.62103448,27,60.33206897,28,56.44689655,8,50.23655172,15,47.99448276,27,62.35,22,58.93724138
784,ARE,United Arab Emirates,Mid East & North Africa,58.9,77,9,58.70941176,13,73.89588235,6,48.58529412,12,39.02058824,14,83.98352941,5,57.85058824,3,80.05,17,24.79529412,,39.15625,8,58.42933333,3,48.41705882,14,42.12235294,7,47.42411765,12,39.02058824,14,86.64823529,14,87.26117647,11,79.52882353,6,60.46058824,6,55.23941176,3,80.05,17,24.79529412,,39.15625,12,68.724,8,48.13066667,1,73.00133333,5,39.08235294,3,38.98294118,8,13.58176471,3,47.435625,12,89.600625,15,29.32352941,15,62.70764706,15,67.99823529,2,64.81764706,3,41.38529412,3,53.13117647,13,41.71823529
826,GBR,United Kingdom,Europe & North America,79.89,6,6,77.90318182,6,93.45409091,10,67.53545455,5,80.32090909,9,92.53227273,1,97.64045455,3,96.55818182,9,47.83454545,17,19.8525,15,50.49947368,2,88.71954545,11,62.02590909,8,68.815,5,80.32090909,1,93.07681818,9,92.92909091,16,91.82409091,1,96.49409091,1,98.78454545,3,96.55818182,9,47.83454545,17,19.8525,5,56.48052632,19,44.51842105,1,92.74210526,1,91.41954545,1,92.94363636,6,61.67863636,1,94.60285714,5,83.03761905,10,55.41272727,9,77.68954545,13,53.61818182,6,69.37272727,18,63.16045455,13,72.68045455,5,64.95136364
840,USA,United States of America,Europe & North America,71.19,27,22,77.90318182,12,93.45409091,21,67.53545455,17,80.32090909,5,92.53227273,22,97.64045455,20,96.55818182,1,47.83454545,15,19.8525,6,50.49947368,22,88.71954545,20,62.02590909,16,68.815,17,80.32090909,12,93.07681818,12,92.92909091,1,91.82409091,22,96.49409091,1,98.78454545,20,96.55818182,1,47.83454545,15,19.8525,7,56.48052632,9,44.51842105,1,92.74210526,22,91.41954545,20,92.94363636,20,61.67863636,20,94.60285714,13,83.03761905,17,55.41272727,19,77.68954545,18,53.61818182,10,69.37272727,16,63.16045455,20,72.68045455,13,64.95136364
858,URY,Uruguay,Latin America,64.65,47,3,58.173,1,66.851,10,52.387,6,48.3335,2,75.553,1,51.082,13,57.3915,3,30.836,19,18.441,9,58.86611111,20,76.5735,1,48.9085,20,36.302,6,48.3335,1,96.1595,12,94.8045,2,45.66,1,51.734,2,50.43,13,57.3915,3,30.836,19,18.441,13,58.61444444,10,59.11777778,13,86.33388889,18,79.4635,18,75.829,20,68.821,20,77.784,11,60.102,1,45.5225,1,62.321,2,58.982,19,40.4455,1,43.75222222,20,40.318,20,32.286
860,UZB,Uzbekistan,Eastern Europe & Eurasia,45.88,136,28,60.54827586,27,63.50758621,27,58.57655172,28,72.21275862,28,63.31413793,14,62.47655172,28,77.75344828,13,41.95034483,6,36.44821429,,49.46076923,25,68.79172414,19,54.31,10,60.64310345,28,72.21275862,27,73.45241379,27,76.98896552,24,45.45448276,24,62.40793103,3,62.54310345,28,77.75344828,13,41.95034483,6,36.44821429,,54.72846154,,44.19769231,,89.33615385,25,66.10586207,23,69.80931034,29,42.90689655,26,69.03448276,29,86.77310345,17,54.62103448,22,60.33206897,18,56.44689655,2,50.23655172,17,47.99448276,9,62.35,8,58.93724138
548,VUT,Vanuatu,Pacific,44.55,144,7,57.89875,6,66.08375,7,52.445,6,59.56375,7,73.645,6,50.78375,4,61.775,7,19.7125,1,21.436,7,62.1575,7,62.83375,8,48.54625,1,53.04875,6,59.56375,1,100,1,100,7,34.10875,6,52.1425,6,49.425,4,61.775,7,19.7125,1,21.436,5,61.215,7,63.1,8,80.7375,7,58.84875,7,57.87125,3,23.46375,5,54.74833333,2,86.235,8,49.15125,8,42.86875,7,44.0875,1,54.885,,61.2,1,50.4825,1,55.615
862,VEN,Venezuela,Latin America,63.89,51,4,58.173,4,66.851,6,52.387,15,48.3335,1,75.553,8,51.082,5,57.3915,12,30.836,3,18.441,11,58.86611111,1,76.5735,15,48.9085,15,36.302,15,48.3335,1,96.1595,8,94.8045,1,45.66,7,51.734,9,50.43,5,57.3915,12,30.836,3,18.441,17,58.61444444,1,59.11777778,9,86.33388889,2,79.4635,2,75.829,1,68.821,3,77.784,3,60.102,17,45.5225,8,62.321,9,58.982,14,40.4455,14,43.75222222,12,40.318,14,32.286
704,VNM,Viet Nam,Asia,46.96,132,16,50.13346154,14,49.11423077,17,50.81384615,8,48.35153846,16,49.20269231,11,49.05,15,39.01961538,4,32.57423077,21,31.47583333,6,59.96380952,12,62.54269231,21,51.71423077,23,50.56730769,8,48.35153846,15,57.59,16,60.79230769,13,34.22038462,11,50.27923077,8,47.82038462,15,39.01961538,4,32.57423077,21,31.47583333,1,68.94,17,50.98809524,5,75.28095238,10,63.37307692,10,64.49576923,7,28.50192308,13,70.88652174,20,68.23521739,19,47.06961538,11,70.25346154,17,70.295,24,56.62846154,3,38.38,22,50.44846154,24,50.68730769
894,ZMB,Zambia,Sub-Saharan Africa,50.97,117,9,44.89,40,41.97956522,4,46.83108696,30,40.61608696,41,54.94152174,31,14.12304348,6,26.31826087,20,25.57934783,13,14.22571429,,57.17633333,1,68.05326087,17,46.66391304,4,43.71978261,30,40.61608696,35,81.83891304,36,83.82652174,36,13.10304348,30,14.19565217,30,14.05108696,6,26.31826087,20,25.57934783,13,14.22571429,,74.763,,39.58733333,,59.89933333,1,69.12478261,1,71.375,1,44.20804348,3,71.46,16,83.6025,14,49.55956522,25,45.17934783,24,39.98804348,11,26.20717391,7,42.03434783,7,47.57826087,2,39.86108696
716,ZWE,Zimbabwe,Sub-Saharan Africa,43.41,149,27,44.89,27,41.97956522,26,46.83108696,17,40.61608696,27,54.94152174,21,14.12304348,3,26.31826087,43,25.57934783,23,14.22571429,,57.17633333,5,68.05326087,41,46.66391304,45,43.71978261,17,40.61608696,27,81.83891304,27,83.82652174,20,13.10304348,20,14.19565217,22,14.05108696,3,26.31826087,43,25.57934783,23,14.22571429,,74.763,,39.58733333,,59.89933333,12,69.12478261,14,71.375,5,44.20804348,12,71.46,18,83.6025,41,49.55956522,28,45.17934783,33,39.98804348,45,26.20717391,20,42.03434783,45,47.57826087,44,39.86108696
